,account_id,date_key,revenue
77,1652c824-4f71-49a1-80bb-ca016f5e0b3f,2020-07-01,6.645736153709743
78,1652c824-4f71-49a1-80bb-ca016f5e0b3f,2020-09-01,0.8602799714961862
79,1652c824-4f71-49a1-80bb-ca016f5e0b3f,2020-11-01,8.368602066171484
80,1652c824-4f71-49a1-80bb-ca016f5e0b3f,2021-05-01,6.022818465641312
81,1652c824-4f71-49a1-80bb-ca016f5e0b3f,2021-06-01,0.2524274603820065
82,1652c824-4f71-49a1-80bb-ca016f5e0b3f,2021-08-01,8.202517773544304
83,1652c824-4f71-49a1-80bb-ca016f5e0b3f,2021-09-01,8.783892177310777
84,1652c824-4f71-49a1-80bb-ca016f5e0b3f,2021-11-01,2.0632078443454316
85,1652c824-4f71-49a1-80bb-ca016f5e0b3f,2021-12-01,6.432777204404302
86,1652c824-4f71-49a1-80bb-ca016f5e0b3f,2022-01-01,4.5286874275270526
87,1652c824-4f71-49a1-80bb-ca016f5e0b3f,2022-02-01,5.947190556184218
88,1652c824-4f71-49a1-80bb-ca016f5e0b3f,2022-03-01,3.3375965787726516
89,1652c824-4f71-49a1-80bb-ca016f5e0b3f,2022-05-01,0.5769424163382508
90,f7e4c779-2e45-4125-b8ad-49ffd2a67519,2019-01-01,2.5266916858722634
91,f7e4c779-2e45-4125-b8ad-49ffd2a67519,2019-02-01,9.78746739800097
92,f7e4c779-2e45-4125-b8ad-49ffd2a67519,2019-04-01,5.959527407102851
93,f7e4c779-2e45-4125-b8ad-49ffd2a67519,2019-05-01,6.986071176084783
94,f7e4c779-2e45-4125-b8ad-49ffd2a67519,2019-08-01,3.945038334671498
95,f7e4c779-2e45-4125-b8ad-49ffd2a67519,2019-09-01,9.396956255109226
96,f7e4c779-2e45-4125-b8ad-49ffd2a67519,2019-10-01,2.6016400308038667
97,f7e4c779-2e45-4125-b8ad-49ffd2a67519,2019-12-01,7.838329194994975
98,f7e4c779-2e45-4125-b8ad-49ffd2a67519,2020-03-01,1.2738929398216792
99,f7e4c779-2e45-4125-b8ad-49ffd2a67519,2020-07-01,8.511797969984748
100,f7e4c779-2e45-4125-b8ad-49ffd2a67519,2020-08-01,6.0721954104479146
101,f7e4c779-2e45-4125-b8ad-49ffd2a67519,2020-10-01,6.374703453809127
102,f7e4c779-2e45-4125-b8ad-49ffd2a67519,2020-11-01,8.568624107337037
103,f7e4c779-2e45-4125-b8ad-49ffd2a67519,2020-12-01,2.458175300147394
104,f7e4c779-2e45-4125-b8ad-49ffd2a67519,2021-02-01,5.111445705136125
105,f7e4c779-2e45-4125-b8ad-49ffd2a67519,2021-03-01,2.700727436500098
106,f7e4c779-2e45-4125-b8ad-49ffd2a67519,2021-04-01,6.143815556458315
107,f7e4c779-2e45-4125-b8ad-49ffd2a67519,2021-05-01,2.895797907812183
108,f7e4c779-2e45-4125-b8ad-49ffd2a67519,2021-08-01,2.91814406874611
109,f7e4c779-2e45-4125-b8ad-49ffd2a67519,2021-10-01,5.988719682064176
110,f7e4c779-2e45-4125-b8ad-49ffd2a67519,2021-11-01,8.577061425253964
111,f7e4c779-2e45-4125-b8ad-49ffd2a67519,2021-12-01,5.239110101835122
112,f7e4c779-2e45-4125-b8ad-49ffd2a67519,2022-01-01,1.8350602022613716
113,f7e4c779-2e45-4125-b8ad-49ffd2a67519,2022-03-01,4.856337633095576
114,f7e4c779-2e45-4125-b8ad-49ffd2a67519,2022-04-01,7.423356154841825
115,9670d922-6408-4ca4-947d-2ca99a68e27b,2019-01-01,9.799908205243415
116,9670d922-6408-4ca4-947d-2ca99a68e27b,2019-02-01,4.071158846737357
117,9670d922-6408-4ca4-947d-2ca99a68e27b,2019-04-01,8.20479426664883
118,9670d922-6408-4ca4-947d-2ca99a68e27b,2019-05-01,4.997305776397533
119,9670d922-6408-4ca4-947d-2ca99a68e27b,2019-08-01,4.788659530188866
120,9670d922-6408-4ca4-947d-2ca99a68e27b,2019-09-01,0.04663481404933778
121,9670d922-6408-4ca4-947d-2ca99a68e27b,2019-10-01,2.8238393985683374
122,9670d922-6408-4ca4-947d-2ca99a68e27b,2019-12-01,6.840613563650926
123,9670d922-6408-4ca4-947d-2ca99a68e27b,2020-02-01,0.9360560247142069
124,9670d922-6408-4ca4-947d-2ca99a68e27b,2020-04-01,4.934403796131578
125,9670d922-6408-4ca4-947d-2ca99a68e27b,2020-06-01,4.320248604020257
126,9670d922-6408-4ca4-947d-2ca99a68e27b,2020-07-01,7.076647630595349
127,9670d922-6408-4ca4-947d-2ca99a68e27b,2020-08-01,4.642282571105373
128,9670d922-6408-4ca4-947d-2ca99a68e27b,2020-09-01,3.9718630088197893
129,9670d922-6408-4ca4-947d-2ca99a68e27b,2020-10-01,4.100639454586639
130,9670d922-6408-4ca4-947d-2ca99a68e27b,2020-11-01,7.524588425223567
131,9670d922-6408-4ca4-947d-2ca99a68e27b,2020-12-01,8.0499401639856
132,9670d922-6408-4ca4-947d-2ca99a68e27b,2021-01-01,9.026359369848945
133,9670d922-6408-4ca4-947d-2ca99a68e27b,2021-02-01,7.512069203050458
134,9670d922-6408-4ca4-947d-2ca99a68e27b,2021-03-01,2.191763860949183
135,9670d922-6408-4ca4-947d-2ca99a68e27b,2021-05-01,3.0068146928341735
136,9670d922-6408-4ca4-947d-2ca99a68e27b,2021-06-01,2.956286487171682
137,9670d922-6408-4ca4-947d-2ca99a68e27b,2021-10-01,9.35794997456862
138,9670d922-6408-4ca4-947d-2ca99a68e27b,2021-11-01,9.21775715841883
139,9670d922-6408-4ca4-947d-2ca99a68e27b,2021-12-01,1.9726880331257879
140,9670d922-6408-4ca4-947d-2ca99a68e27b,2022-01-01,4.452550797648737
141,9670d922-6408-4ca4-947d-2ca99a68e27b,2022-02-01,9.198921594375866
142,9670d922-6408-4ca4-947d-2ca99a68e27b,2022-04-01,5.408394177904585
143,9670d922-6408-4ca4-947d-2ca99a68e27b,2022-05-01,4.627368561334904
144,b7b27d56-9c95-45b5-a0b0-f62f8002fbd5,2019-01-01,5.303431590540177
145,b7b27d56-9c95-45b5-a0b0-f62f8002fbd5,2019-02-01,1.8149297910510753
146,b7b27d56-9c95-45b5-a0b0-f62f8002fbd5,2019-03-01,7.196705648681798
147,b7b27d56-9c95-45b5-a0b0-f62f8002fbd5,2019-06-01,5.879338804531253
148,b7b27d56-9c95-45b5-a0b0-f62f8002fbd5,2019-07-01,6.136796984480917
149,b7b27d56-9c95-45b5-a0b0-f62f8002fbd5,2019-08-01,8.746650052702966
150,b7b27d56-9c95-45b5-a0b0-f62f8002fbd5,2019-10-01,9.735886352968658
151,b7b27d56-9c95-45b5-a0b0-f62f8002fbd5,2019-11-01,7.799507900312287
152,b7b27d56-9c95-45b5-a0b0-f62f8002fbd5,2019-12-01,4.965516018212685
153,b7b27d56-9c95-45b5-a0b0-f62f8002fbd5,2020-01-01,9.654685659354875
154,b7b27d56-9c95-45b5-a0b0-f62f8002fbd5,2020-07-01,3.8826333647338718
155,b7b27d56-9c95-45b5-a0b0-f62f8002fbd5,2020-08-01,2.71365083161351
156,b7b27d56-9c95-45b5-a0b0-f62f8002fbd5,2020-09-01,3.0181494212772586
157,b7b27d56-9c95-45b5-a0b0-f62f8002fbd5,2020-11-01,6.967350262744914
158,b7b27d56-9c95-45b5-a0b0-f62f8002fbd5,2020-12-01,4.122633981703307
159,b7b27d56-9c95-45b5-a0b0-f62f8002fbd5,2021-01-01,5.895445256404103
160,b7b27d56-9c95-45b5-a0b0-f62f8002fbd5,2021-02-01,7.643748576864438
161,b7b27d56-9c95-45b5-a0b0-f62f8002fbd5,2021-03-01,1.8333314519896893
162,b7b27d56-9c95-45b5-a0b0-f62f8002fbd5,2021-04-01,8.089812785159742
163,b7b27d56-9c95-45b5-a0b0-f62f8002fbd5,2021-05-01,5.424553174011987
164,b7b27d56-9c95-45b5-a0b0-f62f8002fbd5,2021-06-01,6.579838767193149
165,b7b27d56-9c95-45b5-a0b0-f62f8002fbd5,2021-08-01,4.30608054592914
166,b7b27d56-9c95-45b5-a0b0-f62f8002fbd5,2021-09-01,7.41410595553171
167,b7b27d56-9c95-45b5-a0b0-f62f8002fbd5,2021-10-01,3.5430696032463436
168,b7b27d56-9c95-45b5-a0b0-f62f8002fbd5,2021-11-01,2.6114086452069243
169,b7b27d56-9c95-45b5-a0b0-f62f8002fbd5,2021-12-01,2.891451058603711
170,b7b27d56-9c95-45b5-a0b0-f62f8002fbd5,2022-02-01,1.990261166848587
171,b7b27d56-9c95-45b5-a0b0-f62f8002fbd5,2022-05-01,6.674105564853044
172,b0a22673-add5-4015-97ba-1f8566c8bfa2,2019-02-01,2.9388289962445846
173,b0a22673-add5-4015-97ba-1f8566c8bfa2,2019-05-01,7.138098209062278
174,b0a22673-add5-4015-97ba-1f8566c8bfa2,2019-06-01,8.692612474810577
175,b0a22673-add5-4015-97ba-1f8566c8bfa2,2019-07-01,6.983189343965078
176,b0a22673-add5-4015-97ba-1f8566c8bfa2,2019-08-01,6.740387371677624
177,b0a22673-add5-4015-97ba-1f8566c8bfa2,2019-10-01,8.553225014947422
178,b0a22673-add5-4015-97ba-1f8566c8bfa2,2019-11-01,6.30154109177742
179,b0a22673-add5-4015-97ba-1f8566c8bfa2,2019-12-01,5.111285200405393
180,b0a22673-add5-4015-97ba-1f8566c8bfa2,2020-01-01,8.234082112786338
181,b0a22673-add5-4015-97ba-1f8566c8bfa2,2020-05-01,2.2410713185685305
182,b0a22673-add5-4015-97ba-1f8566c8bfa2,2020-06-01,1.5781661839320005
183,b0a22673-add5-4015-97ba-1f8566c8bfa2,2020-09-01,5.16123727877749
184,b0a22673-add5-4015-97ba-1f8566c8bfa2,2020-10-01,1.2270838378739846
185,b0a22673-add5-4015-97ba-1f8566c8bfa2,2020-11-01,4.810568611533894
186,b0a22673-add5-4015-97ba-1f8566c8bfa2,2020-12-01,3.3445439229143235
187,b0a22673-add5-4015-97ba-1f8566c8bfa2,2021-02-01,5.180929420163616
188,b0a22673-add5-4015-97ba-1f8566c8bfa2,2021-03-01,5.548623909310236
189,b0a22673-add5-4015-97ba-1f8566c8bfa2,2021-06-01,0.5773397567579452
190,b0a22673-add5-4015-97ba-1f8566c8bfa2,2021-08-01,5.160112609471298
191,b0a22673-add5-4015-97ba-1f8566c8bfa2,2021-09-01,2.311202468632639
192,b0a22673-add5-4015-97ba-1f8566c8bfa2,2021-11-01,5.239032814202787
193,b0a22673-add5-4015-97ba-1f8566c8bfa2,2022-02-01,0.35174163169208406
194,b0a22673-add5-4015-97ba-1f8566c8bfa2,2022-04-01,0.7274162884939084
195,26b436ea-43a2-429b-b204-cef68af2a894,2019-01-01,1.8380005832555268
196,26b436ea-43a2-429b-b204-cef68af2a894,2019-02-01,0.8704732815603355
197,26b436ea-43a2-429b-b204-cef68af2a894,2019-03-01,5.334468342202992
198,26b436ea-43a2-429b-b204-cef68af2a894,2019-04-01,0.10515270136999377
199,26b436ea-43a2-429b-b204-cef68af2a894,2019-05-01,0.7500633986266336
200,26b436ea-43a2-429b-b204-cef68af2a894,2019-06-01,2.991597356678055
201,26b436ea-43a2-429b-b204-cef68af2a894,2019-07-01,2.37519875039381
202,26b436ea-43a2-429b-b204-cef68af2a894,2019-08-01,1.6637595300863617
203,26b436ea-43a2-429b-b204-cef68af2a894,2019-09-01,5.23029371786611
204,26b436ea-43a2-429b-b204-cef68af2a894,2019-11-01,9.115775021872071
205,26b436ea-43a2-429b-b204-cef68af2a894,2019-12-01,0.8544519783603677
206,26b436ea-43a2-429b-b204-cef68af2a894,2020-01-01,1.602500817452327
207,26b436ea-43a2-429b-b204-cef68af2a894,2020-02-01,6.996027278828328
208,26b436ea-43a2-429b-b204-cef68af2a894,2020-03-01,7.5480911310155445
209,26b436ea-43a2-429b-b204-cef68af2a894,2020-06-01,1.0433244252267881
210,26b436ea-43a2-429b-b204-cef68af2a894,2020-07-01,6.683989760940551
211,26b436ea-43a2-429b-b204-cef68af2a894,2020-10-01,1.8708337715076728
212,26b436ea-43a2-429b-b204-cef68af2a894,2020-12-01,7.256301997597502
213,26b436ea-43a2-429b-b204-cef68af2a894,2021-01-01,6.965804278161532
214,26b436ea-43a2-429b-b204-cef68af2a894,2021-03-01,3.230867608604399
215,26b436ea-43a2-429b-b204-cef68af2a894,2021-04-01,7.992265610608868
216,26b436ea-43a2-429b-b204-cef68af2a894,2021-09-01,2.3039236772088536
217,26b436ea-43a2-429b-b204-cef68af2a894,2021-11-01,0.4163243556006979
218,26b436ea-43a2-429b-b204-cef68af2a894,2022-02-01,8.767891554819409
219,26b436ea-43a2-429b-b204-cef68af2a894,2022-04-01,3.968287338176225
220,26b436ea-43a2-429b-b204-cef68af2a894,2022-05-01,8.143456525078017
221,9c8fde2e-28b6-4549-9722-56eb2d7fa7bd,2019-02-01,1.5030550774877305
222,9c8fde2e-28b6-4549-9722-56eb2d7fa7bd,2019-03-01,2.527115564333058
223,9c8fde2e-28b6-4549-9722-56eb2d7fa7bd,2019-05-01,4.756398456519725
224,9c8fde2e-28b6-4549-9722-56eb2d7fa7bd,2019-10-01,3.9614052033365352
225,9c8fde2e-28b6-4549-9722-56eb2d7fa7bd,2019-11-01,8.96999076203438
226,9c8fde2e-28b6-4549-9722-56eb2d7fa7bd,2019-12-01,7.521324649258984
227,9c8fde2e-28b6-4549-9722-56eb2d7fa7bd,2020-01-01,9.585102460490994
228,9c8fde2e-28b6-4549-9722-56eb2d7fa7bd,2020-04-01,8.690756624599098
229,9c8fde2e-28b6-4549-9722-56eb2d7fa7bd,2020-05-01,2.1623125955574807
230,9c8fde2e-28b6-4549-9722-56eb2d7fa7bd,2020-06-01,5.784364975019123
231,9c8fde2e-28b6-4549-9722-56eb2d7fa7bd,2020-07-01,7.546184933300651
232,9c8fde2e-28b6-4549-9722-56eb2d7fa7bd,2020-08-01,2.4713673743816047
233,9c8fde2e-28b6-4549-9722-56eb2d7fa7bd,2020-09-01,3.9913386223224423
234,9c8fde2e-28b6-4549-9722-56eb2d7fa7bd,2020-10-01,8.092722790866842
235,9c8fde2e-28b6-4549-9722-56eb2d7fa7bd,2020-11-01,2.6550499926770565
236,9c8fde2e-28b6-4549-9722-56eb2d7fa7bd,2020-12-01,4.691323991838756
237,9c8fde2e-28b6-4549-9722-56eb2d7fa7bd,2021-02-01,2.2254243116732675
238,9c8fde2e-28b6-4549-9722-56eb2d7fa7bd,2021-03-01,5.390444299989008
239,9c8fde2e-28b6-4549-9722-56eb2d7fa7bd,2021-06-01,7.514789437014998
240,9c8fde2e-28b6-4549-9722-56eb2d7fa7bd,2021-11-01,2.6245115967915744
241,9c8fde2e-28b6-4549-9722-56eb2d7fa7bd,2021-12-01,0.8476410436312121
242,9c8fde2e-28b6-4549-9722-56eb2d7fa7bd,2022-01-01,4.719331717990382
243,9c8fde2e-28b6-4549-9722-56eb2d7fa7bd,2022-03-01,0.0042385794320753956
244,9c8fde2e-28b6-4549-9722-56eb2d7fa7bd,2022-04-01,4.28388793854097
245,9c8fde2e-28b6-4549-9722-56eb2d7fa7bd,2022-05-01,4.061557153404679
246,c27ff31c-0106-473b-8e23-69b40afb8469,2019-01-01,3.504019776925844
247,c27ff31c-0106-473b-8e23-69b40afb8469,2019-02-01,1.4522030760074933
248,c27ff31c-0106-473b-8e23-69b40afb8469,2019-04-01,0.7512148299751098
249,c27ff31c-0106-473b-8e23-69b40afb8469,2019-05-01,3.7732733571579926
250,c27ff31c-0106-473b-8e23-69b40afb8469,2019-07-01,9.69397652447899
251,c27ff31c-0106-473b-8e23-69b40afb8469,2019-12-01,9.63036332519209
252,c27ff31c-0106-473b-8e23-69b40afb8469,2020-02-01,8.673813826845063
253,c27ff31c-0106-473b-8e23-69b40afb8469,2020-03-01,3.02356646107813
254,c27ff31c-0106-473b-8e23-69b40afb8469,2020-04-01,8.056641316201441
255,c27ff31c-0106-473b-8e23-69b40afb8469,2020-06-01,5.829852308759049
256,c27ff31c-0106-473b-8e23-69b40afb8469,2020-07-01,5.429996879145639
257,c27ff31c-0106-473b-8e23-69b40afb8469,2020-08-01,4.5907846141776165
258,c27ff31c-0106-473b-8e23-69b40afb8469,2020-09-01,5.053041515630924
259,c27ff31c-0106-473b-8e23-69b40afb8469,2020-12-01,4.200289227973788
260,c27ff31c-0106-473b-8e23-69b40afb8469,2021-02-01,4.163970722541096
261,c27ff31c-0106-473b-8e23-69b40afb8469,2021-05-01,8.488727895292858
262,c27ff31c-0106-473b-8e23-69b40afb8469,2021-06-01,9.980445539368503
263,c27ff31c-0106-473b-8e23-69b40afb8469,2021-07-01,6.473585568410282
264,c27ff31c-0106-473b-8e23-69b40afb8469,2021-08-01,7.666733554755006
265,c27ff31c-0106-473b-8e23-69b40afb8469,2021-09-01,8.747617751170239
266,c27ff31c-0106-473b-8e23-69b40afb8469,2021-12-01,4.047561176163538
267,c27ff31c-0106-473b-8e23-69b40afb8469,2022-02-01,0.10176840202855808
268,c27ff31c-0106-473b-8e23-69b40afb8469,2022-05-01,7.97793912562132
269,ac28ad6d-4ad0-48a6-8fc6-c54013195e93,2019-01-01,6.92631255250224
270,ac28ad6d-4ad0-48a6-8fc6-c54013195e93,2019-02-01,6.7047498748724585
271,ac28ad6d-4ad0-48a6-8fc6-c54013195e93,2019-03-01,8.456980686344858
272,ac28ad6d-4ad0-48a6-8fc6-c54013195e93,2019-06-01,0.4394552111963923
273,ac28ad6d-4ad0-48a6-8fc6-c54013195e93,2019-07-01,4.501182440349839
274,ac28ad6d-4ad0-48a6-8fc6-c54013195e93,2019-08-01,8.133473886266064
275,ac28ad6d-4ad0-48a6-8fc6-c54013195e93,2019-11-01,4.640399032411496
276,ac28ad6d-4ad0-48a6-8fc6-c54013195e93,2019-12-01,6.7781901218806215
277,ac28ad6d-4ad0-48a6-8fc6-c54013195e93,2020-02-01,1.7978637557236044
278,ac28ad6d-4ad0-48a6-8fc6-c54013195e93,2020-06-01,4.123660245361849
279,ac28ad6d-4ad0-48a6-8fc6-c54013195e93,2020-09-01,0.5448034944444036
280,ac28ad6d-4ad0-48a6-8fc6-c54013195e93,2020-10-01,2.854576080922542
281,ac28ad6d-4ad0-48a6-8fc6-c54013195e93,2020-11-01,9.210575078997078
282,ac28ad6d-4ad0-48a6-8fc6-c54013195e93,2021-01-01,1.2453238827165247
283,ac28ad6d-4ad0-48a6-8fc6-c54013195e93,2021-02-01,1.2188121521058715
284,ac28ad6d-4ad0-48a6-8fc6-c54013195e93,2021-03-01,9.584777139011774
285,ac28ad6d-4ad0-48a6-8fc6-c54013195e93,2021-05-01,0.4554946533305504
286,ac28ad6d-4ad0-48a6-8fc6-c54013195e93,2021-06-01,9.012418399985743
287,ac28ad6d-4ad0-48a6-8fc6-c54013195e93,2021-07-01,8.089244656324418
288,ac28ad6d-4ad0-48a6-8fc6-c54013195e93,2021-08-01,8.9895557221172
289,ac28ad6d-4ad0-48a6-8fc6-c54013195e93,2021-10-01,3.8935234942361516
290,ac28ad6d-4ad0-48a6-8fc6-c54013195e93,2021-11-01,0.7972883079393001
291,ac28ad6d-4ad0-48a6-8fc6-c54013195e93,2021-12-01,7.192922781750028
292,ac28ad6d-4ad0-48a6-8fc6-c54013195e93,2022-02-01,1.058846345239428
293,ac28ad6d-4ad0-48a6-8fc6-c54013195e93,2022-04-01,3.2964853062554345
294,5993a296-fe1d-43cb-bc28-0eb36ac7ba0c,2019-01-01,4.078183360183169
295,5993a296-fe1d-43cb-bc28-0eb36ac7ba0c,2019-02-01,7.597707618712883
296,5993a296-fe1d-43cb-bc28-0eb36ac7ba0c,2019-05-01,0.431726077507274
297,5993a296-fe1d-43cb-bc28-0eb36ac7ba0c,2019-07-01,9.77656723178034
298,5993a296-fe1d-43cb-bc28-0eb36ac7ba0c,2019-08-01,9.178478226304293
299,5993a296-fe1d-43cb-bc28-0eb36ac7ba0c,2019-10-01,6.0261913768522675
300,5993a296-fe1d-43cb-bc28-0eb36ac7ba0c,2019-11-01,3.305909045346259
301,5993a296-fe1d-43cb-bc28-0eb36ac7ba0c,2020-01-01,9.812574534706354
302,5993a296-fe1d-43cb-bc28-0eb36ac7ba0c,2020-03-01,4.893751528180807
303,5993a296-fe1d-43cb-bc28-0eb36ac7ba0c,2020-04-01,3.8623751537353423
304,5993a296-fe1d-43cb-bc28-0eb36ac7ba0c,2020-05-01,8.980076681256197
305,5993a296-fe1d-43cb-bc28-0eb36ac7ba0c,2020-06-01,1.1386608516000385
306,5993a296-fe1d-43cb-bc28-0eb36ac7ba0c,2020-07-01,3.5285619780152078
307,5993a296-fe1d-43cb-bc28-0eb36ac7ba0c,2020-08-01,6.077960338539011
308,5993a296-fe1d-43cb-bc28-0eb36ac7ba0c,2020-09-01,5.355494421238799
309,5993a296-fe1d-43cb-bc28-0eb36ac7ba0c,2020-10-01,5.464530749115141
